,Job_Title,Salary_Estimate,Rating,Company_Name,Location,Headquarters,Size,Founded,Ownership_Type,Industry,Sector,Revenue,Competitors,Easy_Apply,Minimum_Salary,Maximum_Salary
1623,Data Analyst,$63K-$116K,3.3,Vaco,"Palo Alto, CA","Brentwood, TN",501 to 1000 ,2002,Company - Private,Consulting,Business Services,$500 million to $1 billion (USD),0,0,63000,116000
1624,Data Analyst,$63K-$116K,3.9,Kaygen Inc.,"Santa Clara, CA","Irvine, CA",1 to 50 ,0,Company - Private,Consulting,Business Services,$1 to $5 million (USD),0,0,63000,116000
1625,Data Analyst,$63K-$116K,2.9,Yochana,"Mountain View, CA","Farmington Hills, MI",201 to 500 ,2009,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,63000,116000
1626,Data Analyst,$63K-$116K,-1,Spiceorb,"San Jose, CA",0,0,0,0,0,0,0,0,0,63000,116000
1627,Data Analyst,$63K-$116K,-1,Skiltrek,"Santa Clara, CA","Jacksonville, FL",51 to 200 ,0,Company - Public,0,0,0,0,0,63000,116000
1628,Data Analyst,$63K-$116K,-1,Show Me Leads,"Mountain View, CA",0,0,0,0,0,0,0,0,0,63000,116000
1629,Data Analyst,$63K-$116K,3.6,Bill.Com,"Palo Alto, CA","Palo Alto, CA",501 to 1000 ,2006,Company - Public,Financial Transaction Processing,Finance,$50 to $100 million (USD),0,0,63000,116000
1630,Data Analyst,$63K-$116K,3.9,Diverse Lynx,"Santa Clara, CA","Princeton, NJ",501 to 1000 ,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,63000,116000
1631,Data Analyst,$63K-$116K,4,Lorven Technologies Inc,"Pleasanton, CA","Plainsboro, NJ",1 to 50 ,0,Company - Private,Accounting,Accounting & Legal,Less than $1 million (USD),0,0,63000,116000
1632,Data Analyst,$63K-$116K,4.1,Apple,"Santa Clara, CA","Cupertino, CA",10000+ ,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),"Google, Microsoft, Samsung Electronics",0,63000,116000
1633,Data Analyst,$63K-$116K,3.7,Infotree Service Inc,"Palo Alto, CA","Canton, MI",51 to 200 ,2004,Company - Private,Advertising & Marketing,Business Services,$1 to $5 million (USD),0,0,63000,116000
1634,Data Analyst,$63K-$116K,4.1,APN Software Services Inc.,"Redwood City, CA","Newark, CA",51 to 200 ,0,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,0,63000,116000
1635,Data Analyst,$42K-$76K,3.5,eBay,"Austin, TX","San Jose, CA",10000+ ,1995,Company - Public,Internet,Information Technology,$10+ billion (USD),"Amazon, Apple",0,42000,76000
1636,Data Analyst,$42K-$76K,2.8,Healthgrades,"Austin, TX","Denver, CO",501 to 1000 ,1998,Company - Private,Internet,Information Technology,0,"Zocdoc, Sapphire Digital",0,42000,76000
1637,Data Analyst,$42K-$76K,4.6,Pushnami,"Austin, TX","Austin, TX",1 to 50 ,2017,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),OneSignal,0,42000,76000
1638,Data Analyst,$42K-$76K,2.6,MedSeek,"Austin, TX","Hoover, AL",51 to 200 ,1996,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Epic,0,42000,76000
1639,Data Analyst,$42K-$76K,3.8,TikTok,"Austin, TX","Los Angeles, CA",1001 to 5000 ,2016,Company - Private,Internet,Information Technology,0,0,0,42000,76000
1640,Data Analyst,$42K-$76K,2.6,Assembly,"Austin, TX","New York, NY",201 to 500 ,2014,Subsidiary or Business Segment,Advertising & Marketing,Business Services,0,0,0,42000,76000
1641,Data Analyst,$42K-$76K,2.8,Texas Health & Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,42000,76000
1642,Data Analyst,$42K-$76K,4.6,OnlineMedEd,"Austin, TX","Austin, TX",51 to 200 ,2014,Company - Private,Colleges & Universities,Education,0,0,0,42000,76000
1643,Data Analyst,$42K-$76K,4.1,Taskrabbit,"Austin, TX","San Francisco, CA",201 to 500 ,2008,Company - Private,Internet,Information Technology,0,0,0,42000,76000
1644,Data Analyst,$42K-$76K,2.8,Texas Health and Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,42000,76000
1645,Data Analyst,$42K-$76K,4.1,Zynga,"Austin, TX","San Francisco, CA",1001 to 5000 ,2007,Company - Public,Video Games,Media,$500 million to $1 billion (USD),0,0,42000,76000
1646,Data Analyst,$42K-$76K,4.9,Cypress HCM,"Austin, TX","Walnut Creek, CA",51 to 200 ,2005,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,42000,76000
1647,Data Analyst,$42K-$76K,4.7,KGS,"Austin, TX","New York, NY",51 to 200 ,2010,Company - Private,Investment Banking & Asset Management,Finance,$10 to $25 million (USD),0,0,42000,76000
1648,Data Analyst,$42K-$76K,3.6,Central Health,"Austin, TX","Austin, TX",51 to 200 ,0,Government,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),0,0,42000,76000
1649,Data Analyst,$42K-$76K,3.9,Teacher Retirement System of Texas,"Austin, TX","Austin, TX",501 to 1000 ,1937,Government,Investment Banking & Asset Management,Finance,0,0,0,42000,76000
1650,Data Analyst,$42K-$76K,2.8,Texas Health & Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,42000,76000
1651,Data Analyst,$42K-$76K,4,CYNET SYSTEMS,"Austin, TX","Ashburn, VA",501 to 1000 ,2010,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,42000,76000
1652,Data Analyst,$42K-$76K,3.4,Assembly,"Austin, TX","New York, NY",5001 to 10000 ,1980,Company - Public,Advertising & Marketing,Business Services,$1 to $2 billion (USD),"Interpublic Group, Omnicom, WPP",0,42000,76000
1653,Data Analyst,$42K-$76K,4.6,Pushnami,"Austin, TX","Austin, TX",1 to 50 ,2017,Company - Private,Advertising & Marketing,Business Services,$25 to $50 million (USD),OneSignal,0,42000,76000
1654,Data Analyst,$42K-$76K,4.3,Lightspeed Systems,"Austin, TX","Austin, TX",51 to 200 ,1999,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),0,True,42000,76000
1655,Data Analyst,$42K-$76K,1.9,Global Resale,"Austin, TX","Austin, TX",1 to 50 ,2015,Company - Private,Computer Hardware & Software,Information Technology,0,0,0,42000,76000
1656,Data Analyst,$42K-$76K,5,"Staffigo Technical Services, LLC","Austin, TX","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,42000,76000
1657,Data Analyst,$42K-$76K,3.2,GroupBy Inc.,"Austin, TX","Toronto, Canada",51 to 200 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,$10 to $25 million (USD),Bloomreach,0,42000,76000
1658,Data Analyst,$42K-$76K,3.8,Wargaming,"Austin, TX","Nicosia, Cyprus",1001 to 5000 ,1998,Company - Private,Video Games,Media,0,0,True,42000,76000
1659,Data Analyst,$42K-$76K,5,"Staffigo Technical Services, LLC","Austin, TX","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,42000,76000
1660,Data Analyst,$42K-$76K,4,TalentCare,"Austin, TX","Austin, TX",1 to 50 ,2013,Company - Private,Health Care Services & Hospitals,Health Care,Less than $1 million (USD),0,0,42000,76000
1661,Data Analyst,$42K-$76K,3.5,Robert Half,"Austin, TX","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0,42000,76000
1662,Data Analyst,$53K-$104K,4.5,Facebook,"Austin, TX","Menlo Park, CA",10000+ ,2004,Company - Public,Internet,Information Technology,$5 to $10 billion (USD),"Google, Microsoft, Apple",0,53000,104000
1663,Data Analyst,$53K-$104K,4.5,Tech Firefly,"Austin, TX","Santa Clara, CA",51 to 200 ,2016,Company - Private,IT Services,Information Technology,0,0,0,53000,104000
1664,Data Analyst,$53K-$104K,3.3,Superior HealthPlan,"Austin, TX","Austin, TX",1001 to 5000 ,1999,Company - Private,Health Care Services & Hospitals,Health Care,0,0,0,53000,104000
1665,Data Analyst,$53K-$104K,4.6,Texas Facilities Commission,"Austin, TX","Austin, TX",501 to 1000 ,0,Government,State & Regional Agencies,Government,0,0,0,53000,104000
1666,Data Analyst,$53K-$104K,2.8,Texas Health & Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,53000,104000
1667,Data Analyst,$53K-$104K,-1,911 Datamaster Inc,"Austin, TX","Overland Park, KS",1 to 50 ,0,Company - Private,Computer Hardware & Software,Information Technology,$1 to $5 million (USD),0,0,53000,104000
1668,Data Analyst,$53K-$104K,3.2,Q2eBanking,"Austin, TX","Austin, TX",1001 to 5000 ,2004,Company - Public,Investment Banking & Asset Management,Finance,$100 to $500 million (USD),Intuit,0,53000,104000
1669,Data Analyst,$53K-$104K,3.7,Allegan General Hospital,"Austin, TX","Allegan, MI",201 to 500 ,1938,Company - Private,0,0,$25 to $50 million (USD),0,0,53000,104000
1670,Data Analyst,$53K-$104K,2.6,Santanna Energy Services,"Austin, TX","Austin, TX",1 to 50 ,1988,Company - Private,Energy,"Oil, Gas, Energy & Utilities",0,0,0,53000,104000
1671,Data Analyst,$53K-$104K,2.8,Healthgrades,"Austin, TX","Denver, CO",501 to 1000 ,1998,Company - Private,Internet,Information Technology,0,"Zocdoc, Sapphire Digital",0,53000,104000
1672,Data Analyst,$53K-$104K,2.8,TEXAS EDUCATION AGENCY,"Austin, TX","Austin, TX",501 to 1000 ,0,Government,State & Regional Agencies,Government,$100 to $500 million (USD),0,0,53000,104000
1673,Data Analyst,$53K-$104K,-1,Cyclex Systems,"Austin, TX",0,0,0,0,0,0,0,0,0,53000,104000
1674,Data Analyst,$53K-$104K,4.4,Vsion Technologies Inc,"Austin, TX","Cedar Park, TX",51 to 200 ,0,Company - Private,IT Services,Information Technology,0,0,0,53000,104000
1675,Data Analyst,$53K-$104K,4.6,NVIDIA,"Austin, TX","Santa Clara, CA",10000+ ,1993,Company - Public,Computer Hardware & Software,Information Technology,$5 to $10 billion (USD),0,0,53000,104000
1676,Data Analyst,$53K-$104K,3.9,"ARK Solutions, Inc.","Austin, TX","Gainesville, VA",1 to 50 ,2015,Company - Private,Consulting,Business Services,0,0,0,53000,104000
1677,Data Analyst,$53K-$104K,2.8,Texas Health & Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,53000,104000
1678,Data Analyst,$53K-$104K,3.3,Centene Corporation,"Austin, TX","Saint Louis, MO",10000+ ,1984,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,0,53000,104000
1679,Data Analyst,$53K-$104K,2.5,"Avacend, Inc.","Austin, TX","Alpharetta, GA",51 to 200 ,0,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,53000,104000
1681,Data Analyst,$53K-$104K,2.5,"Avacend, Inc.","Austin, TX","Alpharetta, GA",51 to 200 ,0,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,53000,104000
1682,Data Analyst,$53K-$104K,3.7,Bazaarvoice,"Austin, TX","Austin, TX",501 to 1000 ,2005,Company - Private,Enterprise Software & Network Solutions,Information Technology,$100 to $500 million (USD),0,0,53000,104000
1683,Data Analyst,$53K-$104K,2.6,MedSeek,"Austin, TX","Hoover, AL",51 to 200 ,1996,Company - Private,Computer Hardware & Software,Information Technology,$25 to $50 million (USD),Epic,0,53000,104000
1684,Data Analyst,$53K-$104K,3.3,Gemalto,"Austin, TX","Amsterdam, Netherlands",10000+ ,2006,Company - Public,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),0,0,53000,104000
1685,Data Analyst,$53K-$104K,3.8,Lawnstarter,"Austin, TX","Austin, TX",1 to 50 ,0,Company - Private,Internet,Information Technology,Less than $1 million (USD),0,0,53000,104000
1686,Data Analyst,$53K-$104K,-1,VIAHART,"Austin, TX",0,0,0,0,0,0,0,0,0,53000,104000
1687,Data Analyst,$53K-$104K,3.7,CloudFlare,"Austin, TX","San Francisco, CA",1001 to 5000 ,2010,Company - Public,Internet,Information Technology,0,0,0,53000,104000
1688,Data Analyst,$35K-$42K,2.7,Sonic Healthcare USA,"Austin, TX","Macquarie Park, Australia",10000+ ,1987,Company - Public,Health Care Services & Hospitals,Health Care,$2 to $5 billion (USD),0,0,35000,42000
1689,Data Analyst,$35K-$42K,3.3,Ascension,"Austin, TX","Saint Louis, MO",10000+ ,1999,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),0,0,35000,42000
1690,Data Analyst,$35K-$42K,3.8,TxDOT,"Austin, TX","Austin, TX",10000+ ,1991,Government,State & Regional Agencies,Government,0,0,0,35000,42000
1691,Data Analyst,$35K-$42K,3.5,ISHPI Information Technologies,"Austin, TX","Mount Pleasant, SC",201 to 500 ,2006,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,35000,42000
1692,Data Analyst,$35K-$42K,3.5,University Federal Credit Union,"Austin, TX","Austin, TX",501 to 1000 ,1936,Nonprofit Organization,Banks & Credit Unions,Finance,$50 to $100 million (USD),0,0,35000,42000
1693,Data Analyst,$35K-$42K,3.8,Sense Corp,"Austin, TX","Saint Louis, MO",201 to 500 ,1996,Company - Private,Accounting,Accounting & Legal,$10 to $25 million (USD),0,0,35000,42000
1694,Data Analyst,$35K-$42K,3.8,Booz Allen Hamilton,"Austin, TX","Mc Lean, VA",10000+ ,1914,Company - Public,Consulting,Business Services,$5 to $10 billion (USD),"Accenture, Deloitte, PwC",0,35000,42000
1695,Data Analyst,$35K-$42K,3.7,22nd Century Technologies,"Austin, TX","Somerset, NJ",1001 to 5000 ,1997,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,True,35000,42000
1696,Data Analyst,$35K-$42K,3,SMIT Solutions,"Austin, TX","Bradenton, FL",Unknown,0,Unknown,0,0,0,0,0,35000,42000
1697,Data Analyst,$35K-$42K,3.9,Octo Consulting Group,"Austin, TX","Reston, VA",501 to 1000 ,2006,Company - Private,Consulting,Business Services,$50 to $100 million (USD),"Attain, Deloitte, Booz Allen Hamilton",0,35000,42000
1698,Data Analyst,$35K-$42K,3.1,Seven Seven Softwares,"Austin, TX","Rockaway, NJ",201 to 500 ,1996,Company - Public,IT Services,Information Technology,$10 to $25 million (USD),0,0,35000,42000
1699,Data Analyst,$35K-$42K,3.7,Wellcare,"Austin, TX","Tampa, FL",5001 to 10000 ,1985,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),"Anthem, Molina Healthcare, Humana",0,35000,42000
1700,Data Analyst,$35K-$42K,3.6,Central Health,"Austin, TX","Austin, TX",51 to 200 ,0,Government,Health Care Services & Hospitals,Health Care,$5 to $10 million (USD),0,0,35000,42000
1701,Data Analyst,$35K-$42K,-1,Sam Bharath,"West Lake Hills, TX",0,0,0,0,0,0,0,0,0,35000,42000
1702,Data Analyst,$35K-$42K,2.8,Texas Health & Human Services Commission,"Austin, TX","Austin, TX",10000+ ,1912,Government,State & Regional Agencies,Government,0,0,0,35000,42000
1703,Data Analyst,$35K-$42K,3.3,Ascension,"Austin, TX","Saint Louis, MO",10000+ ,1999,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$100 to $500 million (USD),0,0,35000,42000
1704,Data Analyst,$35K-$42K,4.1,BayOne Solutions,"Austin, TX","Pleasanton, CA",1001 to 5000 ,0,Company - Private,IT Services,Information Technology,$5 to $10 million (USD),0,0,35000,42000
1705,Data Analyst,$35K-$42K,3.3,Superior HealthPlan,"Austin, TX","Austin, TX",1001 to 5000 ,1999,Company - Private,Health Care Services & Hospitals,Health Care,0,0,0,35000,42000
1706,Data Analyst,$35K-$42K,5,"Staffigo Technical Services, LLC","Austin, TX","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,35000,42000
1707,Data Analyst,$35K-$42K,2.8,Texas Water Development Board,"Austin, TX","Austin, TX",201 to 500 ,1957,Government,State & Regional Agencies,Government,0,0,0,35000,42000
1709,Data Analyst,$35K-$42K,3.5,GasPedal,"Austin, TX","Austin, TX",1 to 50 ,2007,Company - Private,Membership Organizations,Business Services,$5 to $10 million (USD),0,0,35000,42000
1710,Data Analyst,$35K-$42K,4.1,"Smartwebs, Inc.","Round Rock, TX","Boston, MA",Unknown,0,Company - Private,Advertising & Marketing,Business Services,Less than $1 million (USD),0,0,35000,42000
1711,Data Analyst,$35K-$42K,3.5,GasPedal,"Austin, TX","Austin, TX",1 to 50 ,2007,Company - Private,Membership Organizations,Business Services,$5 to $10 million (USD),0,0,35000,42000
1712,Data Analyst,$35K-$42K,-1,Iris Plans Inc.,"Austin, TX","Austin, TX",1 to 50 ,0,Company - Private,0,0,0,0,0,35000,42000
1713,Data Analyst,$35K-$42K,2.7,Hyliion,"Cedar Park, TX","Cedar Park, TX",1 to 50 ,2015,Company - Private,Trucking,Transportation & Logistics,0,0,0,35000,42000
1714,Data Analyst,$35K-$42K,-1,softsnippets,"Austin, TX",0,0,0,0,0,0,0,0,0,35000,42000
1715,Data Analyst,$35K-$42K,3.3,Centene Corporation,"Austin, TX","Saint Louis, MO",10000+ ,1984,Company - Public,Insurance Carriers,Insurance,$10+ billion (USD),0,0,35000,42000
1716,Data Analyst,$35K-$42K,4.4,"Quantilus, Inc","Round Rock, TX","New York, NY",1 to 50 ,0,Company - Private,IT Services,Information Technology,Less than $1 million (USD),0,0,35000,42000
1717,Data Analyst,$35K-$42K,2.8,Texas Education Agency,"Austin, TX","Austin, TX",501 to 1000 ,0,Government,State & Regional Agencies,Government,$100 to $500 million (USD),0,0,35000,42000
1718,Data Analyst,$43K-$77K,2.8,Texas Water Development Board,"Austin, TX","Austin, TX",201 to 500 ,1957,Government,State & Regional Agencies,Government,0,0,0,43000,77000
1719,Data Analyst,$43K-$77K,3.5,The Judge Group,"Round Rock, TX","Wayne, PA",1001 to 5000 ,1970,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),"Adecco, Kforce",0,43000,77000
1720,Data Analyst,$43K-$77K,3.4,TEXAS DEPARTMENT OF PUBLIC SAFETY,"Austin, TX","Austin, TX",1001 to 5000 ,0,Government,Municipal Governments,Government,0,0,0,43000,77000
1721,Data Analyst,$40K-$72K,3,CSI Tech Inc.,"Jacksonville, FL","Jacksonville, FL",51 to 200 ,1994,Company - Private,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,40000,72000
1722,Data Analyst,$40K-$72K,3.5,Robert Half,"Jacksonville, FL","Menlo Park, CA",10000+ ,1948,Company - Public,Staffing & Outsourcing,Business Services,$2 to $5 billion (USD),"Adecco, Manpower",0,40000,72000
1723,Data Analyst,$40K-$72K,3.5,Deutsche Bank,"Jacksonville, FL","Frankfurt am Main, Germany",10000+ ,1870,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,40000,72000
1724,Data Analyst,$40K-$72K,3.7,Software Guidance & Assistance,"Jacksonville, FL","Tarrytown, NY",51 to 200 ,1981,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,40000,72000
1725,Data Analyst,$40K-$72K,5,"Staffigo Technical Services, LLC","Jacksonville, FL","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,40000,72000
1726,Data Analyst,$40K-$72K,-1,SGA Inc.,"Jacksonville, FL","Bethesda, MD",1 to 50 ,1996,Company - Private,Architectural & Engineering Services,Business Services,$1 to $5 million (USD),0,0,40000,72000
1727,Data Analyst,$40K-$72K,3.5,SNI Technology,"Jacksonville, FL","Des Moines, IA",201 to 500 ,1998,Company - Public,Staffing & Outsourcing,Business Services,0,0,0,40000,72000
1728,Data Analyst,$40K-$72K,3.5,Deutsche Bank,"Jacksonville, FL","Frankfurt am Main, Germany",10000+ ,1870,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,40000,72000
1729,Data Analyst,$40K-$72K,3.9,BTG,"Jacksonville, FL","Eclepens, Switzerland",1 to 50 ,1921,Company - Public,Advertising & Marketing,Business Services,Less than $1 million (USD),0,0,40000,72000
1730,Data Analyst,$40K-$72K,5,"Staffigo Technical Services, LLC","Jacksonville, FL","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,40000,72000
1731,Data Analyst,$40K-$72K,3.5,Deutsche Bank,"Jacksonville, FL","Frankfurt am Main, Germany",10000+ ,1870,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,40000,72000
1732,Data Analyst,$40K-$72K,5,"Staffigo Technical Services, LLC","Jacksonville, FL","Woodridge, IL",51 to 200 ,2008,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,40000,72000
1733,Data Analyst,$40K-$72K,-1,Medical Cost Containment Services Inc.,"Jacksonville, FL",0,0,0,0,0,0,0,0,0,40000,72000
1734,Data Analyst,$40K-$72K,-1,LEFTA Systems,"Jacksonville, FL",0,0,0,0,0,0,0,0,0,40000,72000
1735,Data Analyst,$40K-$72K,2.9,Kemper,"Jacksonville, FL","Chicago, IL",5001 to 10000 ,1990,Company - Public,Insurance Carriers,Insurance,$2 to $5 billion (USD),0,0,40000,72000
1736,Data Analyst,$40K-$72K,5,ARC Group,"Jacksonville, FL","Burbank, CA",51 to 200 ,0,Company - Private,Investment Banking & Asset Management,Finance,0,0,0,40000,72000
1737,Data Analyst,$40K-$72K,5,American Recruiting & Consulting Group,"Jacksonville, FL","Fort Lauderdale, FL",51 to 200 ,1982,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,40000,72000
1738,Data Analyst,$40K-$72K,3.9,Diverse Lynx,"Jacksonville, FL","Princeton, NJ",501 to 1000 ,2002,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,40000,72000
1739,Data Analyst,$40K-$72K,-1,Medical Cost Containment Services Inc.,"Jacksonville, FL",0,0,0,0,0,0,0,0,0,40000,72000
1740,Data Analyst,$50K-$86K,3.3,Textron,"Fort Worth, TX","Providence, RI",10000+ ,1923,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),0,0,50000,86000
1741,Data Analyst,$50K-$86K,4.6,Reef Systems,"Fort Worth, TX","Cary, NC",1 to 50 ,0,Company - Public,0,0,$1 to $5 million (USD),0,0,50000,86000
1742,Data Analyst,$50K-$86K,3.8,CornerStone Staffing,"Fort Worth, TX","Grand Prairie, TX",51 to 200 ,1991,Company - Private,Staffing & Outsourcing,Business Services,$50 to $100 million (USD),0,0,50000,86000
1743,Data Analyst,$50K-$86K,-1,Thinkfind Corporation,"Fort Worth, TX","Richardson, TX",1 to 50 ,2011,Company - Private,IT Services,Information Technology,0,0,0,50000,86000
1744,Data Analyst,$50K-$86K,3.9,Bell Helicopter,"Fort Worth, TX","Fort Worth, TX",5001 to 10000 ,1935,Subsidiary or Business Segment,Aerospace & Defense,Aerospace & Defense,$2 to $5 billion (USD),0,0,50000,86000
1745,Data Analyst,$50K-$86K,3.1,E Business International,"Fort Worth, TX","Princeton, NJ",51 to 200 ,1992,Company - Private,IT Services,Information Technology,$1 to $5 million (USD),0,0,50000,86000
1746,Data Analyst,$50K-$86K,4.4,"InfoVision, Inc.","Irving, TX","Richardson, TX",1001 to 5000 ,1995,Company - Private,IT Services,Information Technology,$100 to $500 million (USD),0,0,50000,86000
1747,Data Analyst,$50K-$86K,5,Company Confidenital,"Fort Worth, TX","Tulsa, OK",51 to 200 ,2006,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,50000,86000
1748,Data Analyst,$50K-$86K,3.8,Lockheed Martin,"Fort Worth, TX","Bethesda, MD",10000+ ,1995,Company - Public,Aerospace & Defense,Aerospace & Defense,$10+ billion (USD),"Boeing, Northrop Grumman, Raytheon Technologies",0,50000,86000
1749,Data Analyst,$50K-$86K,2.9,GM Financial,"Fort Worth, TX","Fort Worth, TX",5001 to 10000 ,1992,Company - Public,Lending,Finance,$5 to $10 billion (USD),0,0,50000,86000
1750,Data Analyst,$50K-$86K,-1,Samsung HVAC,"Roanoke, TX","Roanoke, TX",51 to 200 ,0,Other Organization,Commercial Equipment Repair & Maintenance,"Construction, Repair & Maintenance",0,0,0,50000,86000
1751,Data Analyst,$35K-$67K,1.7,"SUNSET LOGISTICS, INC","Fort Worth, TX","Fort Worth, TX",51 to 200 ,0,Company - Private,Transportation Management,Transportation & Logistics,$25 to $50 million (USD),0,0,35000,67000
1752,Data Analyst,$35K-$67K,4.2,Prudent Technologies & Consulting,"Fort Worth, TX","Dallas, TX",51 to 200 ,1998,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,35000,67000
1753,Data Analyst,$35K-$67K,4.8,System Soft Technologies,"Fort Worth, TX","Tampa, FL",201 to 500 ,1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,35000,67000
1754,Data Analyst,$35K-$67K,3.9,Fidelity TalentSource,"Westlake, TX","Boston, MA",1001 to 5000 ,1986,Company - Private,Staffing & Outsourcing,Business Services,0,0,0,35000,67000
1755,Data Analyst,$35K-$67K,-1,SM LOgics Inc,"Fort Worth, TX","Carrollton, TX",Unknown,0,Company - Public,0,0,0,0,0,35000,67000
1756,Data Analyst,$35K-$67K,-1,smlogics,"Fort Worth, TX",0,0,0,0,0,0,0,0,0,35000,67000
1757,Data Analyst,$35K-$67K,4.8,System Soft Technologies,"Fort Worth, TX","Tampa, FL",201 to 500 ,1999,Company - Private,IT Services,Information Technology,$50 to $100 million (USD),0,0,35000,67000
1758,Data Analyst,$57K-$70K,4.7,InfoQuest Consulting Group,"Fort Worth, TX","Edison, NJ",1 to 50 ,0,Company - Private,Computer Hardware & Software,Information Technology,Less than $1 million (USD),0,0,57000,70000
1759,Data Analyst,$57K-$70K,3.6,"Global Technical Talent, LLC","Westlake, TX","Portsmouth, NH",501 to 1000 ,1999,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),0,0,57000,70000
1760,Data Analyst,$28K-$52K,4.2,CyberCoders,"Columbus, OH","Irvine, CA",201 to 500 ,1999,Subsidiary or Business Segment,Staffing & Outsourcing,Business Services,$100 to $500 million (USD),0,0,28000,52000
1761,Data Analyst,$28K-$52K,3.6,Olive,"Columbus, OH","Columbus, OH",201 to 500 ,2012,Company - Private,Enterprise Software & Network Solutions,Information Technology,0,0,0,28000,52000
1762,Data Analyst,$28K-$52K,3.7,Nationwide Children's Hospital,"Columbus, OH","Columbus, OH",10000+ ,1892,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$1 to $2 billion (USD),0,0,28000,52000
1763,Data Analyst,$28K-$52K,2.9,The Paragon Group,"Columbus, OH","SUNDERLAND, United Kingdom",1001 to 5000 ,1985,Company - Public,Banks & Credit Unions,Finance,$500 million to $1 billion (USD),0,0,28000,52000
1764,Data Analyst,$28K-$52K,3.5,Abercrombie & Fitch Co.,"Columbus, OH","New Albany, OH",10000+ ,1892,Company - Public,"Department, Clothing, & Shoe Stores",Retail,$2 to $5 billion (USD),"American Eagle Outfitters, Ralph Lauren, J. Crew",0,28000,52000
1765,Data Analyst,$28K-$52K,3.9,JPMorgan Chase,"Columbus, OH","New York, NY",10000+ ,1799,Company - Public,Investment Banking & Asset Management,Finance,$10+ billion (USD),0,0,28000,52000
1766,Data Analyst,$28K-$52K,-1,Beacon Hill Technologies,"Columbus, OH",0,0,0,0,0,0,0,0,0,28000,52000
1767,Data Analyst,$28K-$52K,3.8,DHL,"Westerville, OH","Bonn, Germany",10000+ ,1969,Company - Private,Logistics & Supply Chain,Transportation & Logistics,0,0,0,28000,52000
