Job Title,Company Name,Rating,Salary Estimate Average,Salary Estimate Min,Salary Estimate Max,Location,State,Size,Founded,Type of ownership,Industry,Sector,Revenue (millions),Easy Apply,Competitors
Data Scientist,"Invivoscribe, Inc.",3.2,130000.0,114000,146000.0,"San Diego, CA", CA,SMB(51-500 Employees),1995,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,2.5,0,0
Data Scientist,ALERE,2.8,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",2001,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,0
Data Scientist,Realty Income,4.6,130000.0,114000,146000.0,"San Diego, CA", CA,SMB(51-500 Employees),1969,Company - Public,Real Estate,Real Estate,0.5,0,0
Data Scientist,Dexcom,3.5,130000.0,114000,146000.0,"San Diego, CA", CA,VSB (<50 Employees),1999,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,200.0,0,"Medtronic, Roche"
Data Scientist,Abbott,3.6,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1888,Company - Public,Health Care Services & Hospitals,Health Care,0.0,0,0
Data Scientist,Emergent BioSolutions,3.0,130000.0,114000,146000.0,"San Diego, CA", CA,VSB (<50 Employees),1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,200.0,0,0
Data Scientist,Internal Revenue Service,3.5,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1862,Government,Federal Agencies,Government,0.0,0,0
Data Scientist,Seismic,4.5,130000.0,114000,146000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2010,Company - Private,Enterprise Software & Network Solutions,Information Technology,0.0,0,0
Data Scientist,Solekai Systems Corp,4.2,130000.0,114000,146000.0,"San Diego, CA", CA,VSB (<50 Employees),2002,Company - Private,Computer Hardware & Software,Information Technology,2.5,0,0
Data Scientist,Center for Sustainable,2.8,130000.0,114000,146000.0,"San Diego, CA", CA,SMB(51-500 Employees),1996,Nonprofit Organization,Energy,"Oil, Gas, Energy & Utilities",10.0,0,0
Data Scientist,Sekisui Diagnostics,3.6,130000.0,114000,146000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",0,Company - Private,0,0,50.0,0,0
Data Scientist,Sysintelli,4.6,130000.0,114000,146000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Private,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Illumina,3.9,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,"Thermo Fisher Scientific, Roche"
Data Scientist,Booz Allen Hamilton Inc.,3.8,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1914,Company - Public,Consulting,Business Services,1000.0,0,"Accenture, Deloitte, PwC"
Data Scientist,Lilly,3.7,130000.0,114000,146000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Sorrento Therapeutics,2.9,130000.0,114000,146000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Unknown,0,0,0.5,0,0
Data Scientist,Synectics Inc.,3.3,92000.0,60000,124000.0,"San Diego, CA", CA,VSB (<50 Employees),1984,Company - Private,Staffing & Outsourcing,Business Services,5.0,0,0
Data Scientist,"Central Business Solutions, Inc",3.0,92000.0,60000,124000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Private,Consulting,Business Services,1.0,0,0
Data Scientist,Pfizer,4.1,92000.0,60000,124000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1849,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,ResMed,4.1,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,"Philips, Drive DeVilbiss Healthcare"
Data Scientist,ICW Group,3.3,92000.0,60000,124000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1972,Company - Private,Insurance Carriers,Insurance,100.0,0,"Liberty Mutual Insurance, EMPLOYERS, Travelers"
Data Scientist,Decipher Biosciences,0.0,92000.0,60000,124000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Integrated Resources,3.1,92000.0,60000,124000.0,"Chula Vista, CA", CA,VSB (<50 Employees),1996,Company - Private,Staffing & Outsourcing,Business Services,5.0,0,0
Data Scientist,APN Software Services Inc.,4.1,92000.0,60000,124000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Private,Computer Hardware & Software,Information Technology,5.0,0,0
Data Scientist,Abbott,2.8,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",2001,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,0
Data Scientist,Abbott Laboratories,3.6,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1888,Company - Public,Health Care Services & Hospitals,Health Care,0.0,0,0
Data Scientist,One,0.0,92000.0,60000,124000.0,"San Diego, CA", CA,VSB (<50 Employees),2018,Company - Public,Consulting,Business Services,0.0,0,0
Data Scientist,Cue,4.2,92000.0,60000,124000.0,"San Diego, CA", CA,SMB(51-500 Employees),2010,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,SDSU Research Foundation,4.2,92000.0,60000,124000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Nonprofit Organization,Grantmaking Foundations,Non-Profit,50.0,0,0
Data Scientist,Amazon,3.9,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1994,Company - Public,Internet,Information Technology,0.0,0,"Google, Microsoft, Walmart"
Data Scientist,ICW Group,3.3,92000.0,60000,124000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1972,Company - Private,Insurance Carriers,Insurance,100.0,0,"Liberty Mutual Insurance, EMPLOYERS, Travelers"
Data Scientist,"ASK Staffing, Inc.",4.3,92000.0,60000,124000.0,"San Diego, CA", CA,VSB (<50 Employees),1995,Company - Private,Staffing & Outsourcing,Business Services,5.0,0,0
Data Scientist,General Atomics and Affiliated Companies,3.7,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1955,Company - Private,Aerospace & Defense,Aerospace & Defense,0.0,0,"Northrop Grumman, Raytheon Technologies, Lockheed Martin"
Data Scientist,Amazon,3.9,92000.0,60000,124000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1994,Company - Public,Internet,Information Technology,0.0,0,"Google, Microsoft, Walmart"
Data Scientist,Neurocrine Biosciences,4.3,92000.0,60000,124000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,The Scripps Research Institute,4.0,92000.0,60000,124000.0,"La Jolla, CA", CA,VSB (<50 Employees),1997,Nonprofit Organization,Research & Development,Business Services,10.0,0,"Battelle, SRI International, MITRE"
Data Scientist,ProSci Inc.,2.3,64000.0,46000,82000.0,"Poway, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.5,True,0
Data Scientist,Carma Search,0.0,64000.0,46000,82000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,US Department of Energy,3.6,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1977,Government,Federal Agencies,Government,0.0,0,0
Data Scientist,One,0.0,64000.0,46000,82000.0,"San Diego, CA", CA,VSB (<50 Employees),2018,Company - Public,Consulting,Business Services,0.0,0,0
Data Scientist,Lilly Pharmaceuticals,0.0,64000.0,46000,82000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Phanes Therapeutics Inc,0.0,64000.0,46000,82000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,VIA Technical,4.0,64000.0,46000,82000.0,"San Diego, CA", CA,VSB (<50 Employees),2005,Company - Private,Staffing & Outsourcing,Business Services,1.0,0,0
Data Scientist,"immunoSCAPE, Inc.",0.0,64000.0,46000,82000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Lilly,3.7,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Illumina,3.9,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1998,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,"Thermo Fisher Scientific, Roche"
Data Scientist,Millennium Health,3.0,64000.0,46000,82000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2007,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,WuXi AppTec,2.6,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",2000,Subsidiary or Business Segment,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Eli Lilly and Company,3.7,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Park Computer Systems INC,3.9,64000.0,46000,82000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Consulting,Business Services,0.5,0,0
Data Scientist,BioPhase Solutions,4.9,64000.0,46000,82000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Cardea,3.8,64000.0,46000,82000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Nonprofit Organization,0,0,1.0,0,0
Data Scientist,ResMed,4.1,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,"Philips, Drive DeVilbiss Healthcare"
Data Scientist,Kelly,3.4,64000.0,46000,82000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1946,Company - Public,Staffing & Outsourcing,Business Services,1000.0,0,"Adecco, ManpowerGroup, Allegis Corporation"
Data Scientist,BioPhase Solutions,4.9,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Eli Lilly And Company,3.7,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,BTS Research,1.5,124000.0,83000,165000.0,"San Diego, CA", CA,SMB(51-500 Employees),2007,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,True,0
Data Scientist,Dexcom,3.5,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),1999,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,200.0,0,"Medtronic, Roche"
Data Scientist,BioPhase Solutions,4.9,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Vividion Therapeutics,5.0,124000.0,83000,165000.0,"San Diego, CA", CA,SMB(51-500 Employees),2016,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Wood,3.4,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1848,Company - Public,Oil & Gas Services,"Oil, Gas, Energy & Utilities",0.0,0,0
Data Scientist,PSI Pax,4.1,124000.0,83000,165000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Contract,IT Services,Information Technology,2.5,0,0
Data Scientist,J&J Family of Companies,4.0,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Abbott, Novartis, Covidien"
Data Scientist,Xoriant Corporation,3.6,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),1990,Company - Private,IT Services,Information Technology,50.0,0,"Persistent Systems (India), GlobalLogic, Synechron"
Data Scientist,Booz Allen Hamilton Inc.,3.8,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1914,Company - Public,Consulting,Business Services,1000.0,0,"Accenture, Deloitte, PwC"
Data Scientist,Eli Lilly And Company,3.7,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,BioPhase Solutions,4.9,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Kuaishou Technology,4.6,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",2011,Company - Private,Internet,Information Technology,0.0,0,0
Data Scientist,VIA Technical,4.0,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),2005,Company - Private,Staffing & Outsourcing,Business Services,1.0,0,0
Data Scientist,BioDuro,3.2,124000.0,83000,165000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2005,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,Arrowhead Pharmaceuticals,3.5,124000.0,83000,165000.0,"San Diego, CA", CA,SMB(51-500 Employees),2004,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,LATITUDE Pharmaceuticals,0.0,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.5,0,0
Data Scientist,Lilly,3.7,124000.0,83000,165000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,"Encodia, Inc.",0.0,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,0,0,0.0,0,0
Data Scientist,U.S. Navy,3.8,124000.0,83000,165000.0,"San Diego, CA", CA,VSB (<50 Employees),1775,Government,Federal Agencies,Government,500.0,0,0
Data Scientist,Peraton Corporation,3.5,96500.0,71000,122000.0,"San Diego, CA", CA,VSB (<50 Employees),2017,Company - Private,Aerospace & Defense,Aerospace & Defense,200.0,0,0
Data Scientist,Expesicor,0.0,96500.0,71000,122000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Lilly,3.7,96500.0,71000,122000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1876,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,PSI Pax,4.1,96500.0,71000,122000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Contract,IT Services,Information Technology,2.5,0,0
Data Scientist,Kelly,3.4,96500.0,71000,122000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1946,Company - Public,Staffing & Outsourcing,Business Services,1000.0,0,"Adecco, ManpowerGroup, Allegis Corporation"
Data Scientist,Millennium Health,3.0,96500.0,71000,122000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2007,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Fate Therapeutics,4.2,96500.0,71000,122000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Bluestar Genomics,0.0,96500.0,71000,122000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,"Fate Therapeutics, Inc.",4.2,96500.0,71000,122000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,BioPhase Solutions,4.9,96500.0,71000,122000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,UC San Diego,4.3,96500.0,71000,122000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,BioDuro,3.2,96500.0,71000,122000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2005,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,Bristol-Myers Squibb,3.8,96500.0,71000,122000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,TuSimple,3.6,96500.0,71000,122000.0,"San Diego, CA", CA,VSB (<50 Employees),2015,Company - Private,Computer Hardware & Software,Information Technology,0.0,0,0
Data Scientist,"Monoceros Biosystems, LLC",0.0,96500.0,71000,122000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Bristol-Myers Squibb,3.8,96500.0,71000,122000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,UC San Diego,4.3,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Sorrento Therapeutics,2.9,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Unknown,0,0,0.5,0,0
Data Scientist,PSI Pax,4.1,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Contract,IT Services,Information Technology,2.5,0,0
Data Scientist,BioPhase Solutions,4.9,54000.0,39000,69000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Absorption Systems,3.1,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),1996,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Bristol-Myers Squibb,3.8,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,UC San Diego,4.3,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Vertex Pharmaceuticals Inc (US),0.0,54000.0,39000,69000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Pave Talent,0.0,54000.0,39000,69000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Element Biosciences,0.0,54000.0,39000,69000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,"FaceTec, Inc.",0.0,54000.0,39000,69000.0,"San Diego, CA", CA,VSB (<50 Employees),2013,Company - Private,Enterprise Software & Network Solutions,Information Technology,1.0,0,0
Data Scientist,ASML,3.6,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1984,Company - Public,Electrical & Electronic Manufacturing,Manufacturing,1000.0,0,"Applied Materials, KLA, Lam Research"
Data Scientist,Cypress HCM,4.9,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Company - Private,Staffing & Outsourcing,Business Services,0.0,0,0
Data Scientist,Element Biosciences,0.0,54000.0,39000,69000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Neurocrine Biosciences,4.3,54000.0,39000,69000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,EPM Scientific,0.0,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),2012,Company - Public,Staffing & Outsourcing,Business Services,0.0,0,0
Data Scientist,UC San Diego,4.3,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1960,College / University,Colleges & Universities,Education,0.0,0,0
Data Scientist,Fate Therapeutics,4.2,54000.0,39000,69000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Bristol-Myers Squibb,3.8,54000.0,39000,69000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1858,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Leidos,3.5,114000.0,88000,140000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1969,Company - Public,Aerospace & Defense,Aerospace & Defense,0.0,0,0
Data Scientist,"Samsung Semiconductor, Inc.",3.4,114000.0,88000,140000.0,"San Diego, CA", CA,VSB (<50 Employees),1983,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,0.0,0,0
Data Scientist,"Fate Therapeutics, Inc.",4.2,114000.0,88000,140000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,BioDuro,3.2,114000.0,88000,140000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2005,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,1.0,0,0
Data Scientist,Neurocrine Biosciences,4.3,114000.0,88000,140000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,Eclipse BioInnovations,0.0,114000.0,88000,140000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,ATAI Life Sciences AG,0.0,114000.0,88000,140000.0,"San Diego, CA", CA,VSB (<50 Employees),2018,Other Organization,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Sorrento Therapeutics,2.9,114000.0,88000,140000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Unknown,0,0,0.5,0,0
Data Scientist,J&J Family of Companies,4.0,114000.0,88000,140000.0,"La Jolla, CA", CA,"Enterprise(5,000+ Employees)",1887,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,"Abbott, Novartis, Covidien"
Data Scientist,"Fate Therapeutics, Inc.",4.2,114000.0,88000,140000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Public,Accounting,Accounting & Legal,0.5,0,0
Data Scientist,Kforce,4.1,114000.0,88000,140000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1966,Company - Public,Staffing & Outsourcing,Business Services,200.0,0,0
Data Scientist,"NanoSD, Inc.",0.0,114000.0,88000,140000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,BioLegend,2.9,114000.0,88000,140000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",2002,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,50.0,0,"BD, Abcam, Bio-Techne"
Data Scientist,Simply Biotech,4.8,114000.0,88000,140000.0,"San Diego, CA", CA,SMB(51-500 Employees),0,Company - Private,0,0,0.0,0,0
Data Scientist,Turning Point Therapeutics,0.0,114000.0,88000,140000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Vertex Pharmaceuticals,3.3,114000.0,88000,140000.0,"San Diego, CA", CA,VSB (<50 Employees),1989,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,500.0,0,Biogen
Data Scientist,ByteDance,3.8,114000.0,88000,140000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",2012,Company - Private,Internet,Information Technology,0.0,0,0
Data Scientist,Mirati Therapeutics Inc,0.0,114000.0,88000,140000.0,"San Diego, CA", CA,Unknown,0,Company - Private,0,0,0.0,0,0
Data Scientist,Neurocrine Biosciences,4.3,114000.0,88000,140000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,Samsung Electronics America,2.9,101500.0,74000,129000.0,"San Diego, CA", CA,VSB (<50 Employees),1938,Subsidiary or Business Segment,Computer Hardware & Software,Information Technology,0.0,0,0
Data Scientist,Mirati Therapeutics Inc,0.0,101500.0,74000,129000.0,"San Diego, CA", CA,Unknown,0,Company - Private,0,0,0.0,0,0
Data Scientist,BioPhase Solutions,4.9,101500.0,74000,129000.0,"La Jolla, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,BioPhase Solutions,4.9,101500.0,74000,129000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Wood PLC,4.2,101500.0,74000,129000.0,"San Diego, CA", CA,Unknown,0,Company - Private,0,0,0.0,0,0
Data Scientist,"DTx Pharma, Inc",0.0,101500.0,74000,129000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Advanced Sciences and Technologies (AS&T),0.0,101500.0,74000,129000.0,"San Diego, CA", CA,0,0,0,0,0,0.0,0,0
Data Scientist,Kelly,3.4,101500.0,74000,129000.0,"San Diego, CA", CA,"Enterprise(5,000+ Employees)",1946,Company - Public,Staffing & Outsourcing,Business Services,1000.0,0,"Adecco, ManpowerGroup, Allegis Corporation"
Data Scientist,BioPhase Solutions,4.9,101500.0,74000,129000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Poseida Therapeutics,4.1,101500.0,74000,129000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,Neurocrine Biosciences,4.3,101500.0,74000,129000.0,"San Diego, CA", CA,"Mid-Market(501-5,000 Employees)",1992,Company - Public,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,100.0,0,0
Data Scientist,Element Biosciences,0.0,101500.0,74000,129000.0,"San Diego, CA", CA,VSB (<50 Employees),0,Company - Public,0,0,0.0,0,0
Data Scientist,Poseida Therapeutics,4.1,101500.0,74000,129000.0,"San Diego, CA", CA,SMB(51-500 Employees),2015,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
Data Scientist,PSI Pax,4.1,101500.0,74000,129000.0,"San Diego, CA", CA,SMB(51-500 Employees),2005,Contract,IT Services,Information Technology,2.5,0,0
Data Scientist,Vividion Therapeutics,5.0,162500.0,114000,211000.0,"San Diego, CA", CA,SMB(51-500 Employees),2016,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,0.0,0,0
